,open,high,low,close,adjclose,volume,ticker,adjclose_15,true_adjclose_15,buy_profit,sell_profit
2004-10-27,33.630001068115234,34.630001068115234,33.619998931884766,34.22999954223633,34.22999954223633,9060700,AMZN,96.796196,90.55000305175781,62.56619644165039,0.0
2004-11-03,37.18000030517578,37.619998931884766,35.560001373291016,35.91999816894531,35.91999816894531,10208200,AMZN,819.5161,807.6400146484375,783.5961151123047,0.0
2004-11-11,38.09000015258789,39.0,37.63999938964844,38.83000183105469,38.83000183105469,6835000,AMZN,1842.7112,1739.8399658203125,1803.8811798095703,0.0
2004-12-10,39.540000915527344,40.099998474121094,39.0,39.04999923706055,39.04999923706055,5510700,AMZN,1804.7941,1720.260009765625,1765.744068145752,0.0
2004-12-15,40.34000015258789,41.0,40.209999084472656,41.0,41.0,6674200,AMZN,121.51886,129.64999389648438,80.51885986328125,0.0
2004-12-16,40.86000061035156,41.0,39.709999084472656,40.04999923706055,40.04999923706055,5414900,AMZN,53.548992,48.31999969482422,13.498992919921875,0.0
2005-01-11,41.400001525878906,42.15999984741211,41.0099983215332,41.63999938964844,41.63999938964844,7920300,AMZN,18.080946,16.440000534057617,0.0,23.559053421020508
2005-01-13,42.45000076293945,44.58000183105469,42.34000015258789,42.599998474121094,42.599998474121094,17393600,AMZN,1808.6597,1869.4399414062498,1766.059669494629,0.0
2005-01-19,44.470001220703125,44.7400016784668,43.43000030517578,43.959999084472656,43.959999084472656,7396700,AMZN,78.99137,80.61000061035156,35.0313720703125,0.0
2005-01-21,41.9900016784668,42.54999923706055,41.02000045776367,41.15999984741211,41.15999984741211,10602700,AMZN,68.86777,75.0,27.707767486572266,0.0
2005-01-24,41.439998626708984,41.95000076293945,40.310001373291016,40.380001068115234,40.380001068115234,9695900,AMZN,677.06946,664.510009765625,636.6894569396973,0.0
2005-01-28,42.09000015258789,43.0,41.529998779296875,42.220001220703125,42.220001220703125,6152400,AMZN,218.03993,211.6999969482422,175.81993103027344,0.0
2005-02-10,36.06999969482422,36.11000061035156,35.529998779296875,35.779998779296875,35.779998779296875,7982400,AMZN,142.9554,129.8300018310547,107.17539978027344,0.0
2005-02-11,35.56999969482422,35.95000076293945,35.0,35.779998779296875,35.779998779296875,7841700,AMZN,1618.9586,1654.9300537109375,1583.1786193847656,0.0
2005-02-23,34.95000076293945,34.970001220703125,33.20000076293945,34.13999938964844,34.13999938964844,10500400,AMZN,59.245934,58.819999694824226,25.105934143066406,0.0
2005-02-25,34.720001220703125,35.22999954223633,34.47999954223633,34.9900016784668,34.9900016784668,5882300,AMZN,47.020306,45.849998474121094,12.030303955078125,0.0
2005-03-04,35.84000015258789,36.310001373291016,35.70000076293945,35.849998474121094,35.849998474121094,5545700,AMZN,10.320062,7.218750000000001,0.0,25.52993679046631
2005-03-11,34.810001373291016,34.869998931884766,34.04999923706055,34.75,34.75,8010300,AMZN,89.74978,78.45999908447266,54.999778747558594,0.0
2005-03-18,34.150001525878906,34.279998779296875,33.650001525878906,34.15999984741211,34.15999984741211,5294700,AMZN,38.837425,40.91999816894531,4.677425384521484,0.0
2005-03-22,33.70000076293945,33.939998626708984,33.06999969482422,33.150001525878906,33.150001525878906,5490700,AMZN,7.241114,5.2916669845581055,0.0,25.90888738632202
2005-03-30,33.59000015258789,34.52000045776367,33.5099983215332,34.31999969482422,34.31999969482422,5349800,AMZN,87.86479,79.2699966430664,53.54479217529297,0.0
2005-03-31,34.4900016784668,34.54999923706055,34.0,34.27000045776367,34.27000045776367,3554300,AMZN,134.43242,140.16000366210938,100.16241836547852,0.0
2005-04-04,34.0,35.18000030517578,33.810001373291016,35.0,35.0,7342200,AMZN,43.47699,47.33000183105469,8.47698974609375,0.0
2005-04-05,35.22999954223633,35.34000015258789,34.9900016784668,35.279998779296875,35.279998779296875,4933000,AMZN,6.0897117,2.5,0.0,29.190287113189697
2005-04-07,34.68000030517578,34.91999816894531,34.5,34.900001525878906,34.900001525878906,3807300,AMZN,76.51566,74.70999908447266,41.61566162109375,0.0
2005-04-12,34.400001525878906,34.63999938964844,33.65999984741211,34.630001068115234,34.630001068115234,6197200,AMZN,188.54773,180.25999450683594,153.91772842407227,0.0
2005-04-14,34.2599983215332,34.5,33.880001068115234,33.970001220703125,33.970001220703125,4178400,AMZN,9.09591,4.9583330154418945,0.0,24.874091148376465
2005-04-18,32.900001525878906,33.58000183105469,32.84000015258789,33.0,33.0,6917000,AMZN,207.32834,192.02999877929688,174.32833862304688,0.0
2005-05-02,32.29999923706055,33.279998779296875,32.099998474121094,33.099998474121094,33.099998474121094,9098000,AMZN,1855.5625,1598.010009765625,1822.462501525879,0.0
2005-05-10,34.400001525878906,34.470001220703125,34.02000045776367,34.22999954223633,34.22999954223633,5475000,AMZN,393.93735,398.0799865722656,359.70734786987305,0.0
2005-05-13,33.9900016784668,34.349998474121094,33.79999923706055,33.900001525878906,33.900001525878906,3991800,AMZN,151.03326,133.8699951171875,117.13326263427734,0.0
2005-05-17,34.45000076293945,34.81999969482422,34.09000015258789,34.72999954223633,34.72999954223633,3315700,AMZN,1737.1261,1673.5699462890625,1702.3960990905762,0.0
2005-05-23,35.56999969482422,36.02000045776367,35.38999938964844,35.68000030517578,35.68000030517578,5701400,AMZN,334.742,332.3900146484375,299.06200408935547,0.0
2005-05-25,35.27000045776367,35.45000076293945,35.189998626708984,35.25,35.25,3872900,AMZN,228.19104,215.36000061035156,192.9410400390625,0.0
2005-05-31,35.36000061035156,36.040000915527344,35.290000915527344,35.5099983215332,35.5099983215332,4930200,AMZN,100.58509,63.5625,65.07509231567383,0.0
2005-06-02,36.33000183105469,36.90999984741211,36.209999084472656,36.40999984741211,36.40999984741211,4768300,AMZN,87.413414,84.30999755859375,51.003414154052734,0.0
2005-06-03,36.459999084472656,36.5,35.31999969482422,35.59000015258789,35.59000015258789,4835900,AMZN,166.71994,170.38999938964844,131.12994003295898,0.0
2005-06-06,35.540000915527344,36.02000045776367,35.47999954223633,35.77000045776367,35.77000045776367,3881500,AMZN,1780.2446,1760.3299560546875,1744.4746284484863,0.0
2005-06-13,34.66999816894531,35.40999984741211,34.650001525878906,34.869998931884766,34.869998931884766,3912000,AMZN,1605.6187,1431.4200439453125,1570.7486534118652,0.0
2005-07-01,33.2400016784668,33.27000045776367,32.790000915527344,32.90999984741211,32.90999984741211,2932700,AMZN,232.93718,220.00999450683594,200.02717971801758,0.0
2005-07-06,34.0099983215332,34.400001525878906,33.86000061035156,34.060001373291016,34.060001373291016,4397200,AMZN,1741.2008,1701.449951171875,1707.1408042907715,0.0
2005-07-19,37.380001068115234,38.16999816894531,36.689998626708984,38.16999816894531,38.16999816894531,5840600,AMZN,406.19476,397.5400085449219,368.02476501464844,0.0
2005-08-05,45.25,45.709999084472656,45.16999816894531,45.27000045776367,45.27000045776367,4951500,AMZN,262.63953,244.85000610351562,217.36952590942383,0.0
2005-08-09,45.7599983215332,46.439998626708984,45.75,45.93000030517578,45.93000030517578,4591200,AMZN,527.7571,537.47998046875,481.8270797729492,0.0
2005-08-10,45.38999938964844,45.56999969482422,44.59000015258789,44.7599983215332,44.7599983215332,9921200,AMZN,733.5928,707.9500122070312,688.8327751159668,0.0
2005-08-11,44.619998931884766,45.209999084472656,44.5,45.209999084472656,45.209999084472656,5842200,AMZN,42.45867,40.09000015258789,0.0,2.7513275146484375
2005-08-15,43.93000030517578,45.349998474121094,43.880001068115234,45.040000915527344,45.040000915527344,5525100,AMZN,952.51996,993.3800048828124,907.4799575805664,0.0
2005-08-31,42.439998626708984,42.810001373291016,42.040000915527344,42.70000076293945,42.70000076293945,3369200,AMZN,18.012512,19.469999313354492,0.0,24.687488555908203
2005-09-09,42.9900016784668,43.20000076293945,42.810001373291016,42.95000076293945,42.95000076293945,3288700,AMZN,37.60854,33.25,0.0,5.341461181640625
2005-09-12,42.720001220703125,44.959999084472656,42.689998626708984,44.5,44.5,8779400,AMZN,8.959671,4.5833330154418945,0.0,35.54032897949219
2005-09-14,43.880001068115234,44.72999954223633,42.81999969482422,43.099998474121094,43.099998474121094,6318000,AMZN,1834.8054,1962.4599609374998,1791.705421447754,0.0
2005-09-16,42.79999923706055,42.91999816894531,42.119998931884766,42.79999923706055,42.79999923706055,4111700,AMZN,704.7653,736.0700073242188,661.9653205871582,0.0
2005-09-28,43.25,43.7400016784668,42.9900016784668,43.369998931884766,43.369998931884766,3239700,AMZN,25.661802,21.291667938232422,0.0,17.70819664001465
2005-09-30,44.650001525878906,45.84000015258789,44.599998474121094,45.29999923706055,45.29999923706055,6056000,AMZN,36.500347,38.2400016784668,0.0,8.799652099609375
2005-10-11,43.91999816894531,44.31999969482422,43.22999954223633,43.400001525878906,43.400001525878906,5301800,AMZN,48.92802,41.38999938964844,0.0,-5.528018951416016
2005-10-14,43.0,43.869998931884766,42.34000015258789,43.790000915527344,43.790000915527344,4577600,AMZN,62.571056,67.5,18.781055450439453,0.0
2005-10-17,43.630001068115234,45.02000045776367,43.619998931884766,45.02000045776367,45.02000045776367,5225000,AMZN,16.26555,15.96000003814697,0.0,28.75444984436035
2005-10-21,45.66999816894531,46.04999923706055,45.150001525878906,45.95000076293945,45.95000076293945,4624800,AMZN,1809.1327,1877.9399414062502,1763.182689666748,0.0
2005-10-27,39.63999938964844,39.900001525878906,38.86000061035156,39.060001373291016,39.060001373291016,8770300,AMZN,64.7695,70.5199966430664,25.70949935913086,0.0
2005-10-28,39.54999923706055,39.650001525878906,38.720001220703125,38.95000076293945,38.95000076293945,6159200,AMZN,46.93693,40.369998931884766,7.986930847167969,0.0
2005-11-01,39.970001220703125,40.7400016784668,39.650001525878906,40.369998931884766,40.369998931884766,5383000,AMZN,355.50665,380.1400146484375,315.1366539001465,0.0
2005-11-04,41.4900016784668,41.79999923706055,40.90999984741211,41.09000015258789,41.09000015258789,4445400,AMZN,46.071396,38.16999816894531,0.0,-4.981395721435547
2005-11-07,41.08000183105469,41.470001220703125,40.54999923706055,41.38999938964844,41.38999938964844,3386100,AMZN,276.8576,266.8900146484375,235.4676055908203,0.0
2005-11-08,41.33000183105469,42.11000061035156,41.029998779296875,41.95000076293945,41.95000076293945,4950800,AMZN,48.94133,55.700000762939446,6.991329193115234,0.0
2005-11-11,42.369998931884766,43.040000915527344,42.25,42.68000030517578,42.68000030517578,3982200,AMZN,118.00905,117.23999786376953,75.32904815673828,0.0
2005-11-16,44.27000045776367,45.400001525878906,44.2400016784668,45.29999923706055,45.29999923706055,7967000,AMZN,1844.6138,1927.6800537109375,1799.3137702941895,0.0
2005-11-29,48.310001373291016,49.43000030517578,48.119998931884766,48.54999923706055,48.54999923706055,10384400,AMZN,77.489746,77.69000244140625,28.939746856689453,0.0
2005-12-19,48.9900016784668,50.0,48.31999969482422,48.369998931884766,48.369998931884766,8308700,AMZN,20.568438,16.860000610351562,0.0,27.80156135559082
2005-12-22,48.900001525878906,49.279998779296875,48.36000061035156,49.220001220703125,49.220001220703125,4421800,AMZN,200.65369,193.27000427246094,151.43368530273438,0.0
2005-12-23,49.09000015258789,49.38999938964844,48.720001220703125,49.220001220703125,49.220001220703125,3206500,AMZN,767.01807,762.4500122070312,717.7980651855469,0.0
2005-12-27,48.900001525878906,49.099998474121094,48.36000061035156,48.560001373291016,48.560001373291016,5818700,AMZN,237.58876,243.61999511718747,189.02875900268555,0.0
2006-01-11,45.650001525878906,45.70000076293945,44.2599983215332,44.93000030517578,44.93000030517578,8497200,AMZN,22.184422,14.697916984558105,0.0,22.74557876586914
2006-01-18,43.189998626708984,44.59000015258789,43.099998474121094,44.31999969482422,44.31999969482422,8743300,AMZN,1866.7007,1870.300048828125,1822.3806838989258,0.0
2006-01-20,44.22999954223633,44.36000061035156,43.20000076293945,43.91999816894531,43.91999816894531,8307400,AMZN,333.40625,354.3800048828125,289.4862518310547,0.0
2006-01-24,43.65999984741211,44.43000030517578,43.41999816894531,44.02000045776367,44.02000045776367,4342400,AMZN,12.770732,14.1899995803833,0.0,31.249268531799316
2006-01-27,44.54999923706055,45.220001220703125,44.529998779296875,45.220001220703125,45.220001220703125,4174000,AMZN,391.33255,378.55999755859375,346.112548828125,0.0
2006-01-30,45.40999984741211,45.970001220703125,44.7400016784668,44.959999084472656,44.959999084472656,4099800,AMZN,16.735811,9.989999771118164,0.0,28.22418785095215
2006-03-09,36.79999923706055,36.959999084472656,35.900001525878906,36.119998931884766,36.119998931884766,7200100,AMZN,357.72482,393.6199951171875,321.6048240661621,0.0
2006-03-15,36.95000076293945,37.0,36.43000030517578,36.88999938964844,36.88999938964844,2801500,AMZN,1923.5541,1824.3399658203123,1886.664077758789,0.0
2006-03-21,35.91999816894531,36.72999954223633,35.65999984741211,35.91999816894531,35.91999816894531,6671600,AMZN,551.7599,494.4700012207031,515.8398895263672,0.0
2006-03-29,35.689998626708984,36.810001373291016,35.310001373291016,36.31999969482422,36.31999969482422,7199200,AMZN,384.79315,395.9599914550781,348.47315216064453,0.0
2006-03-31,36.68000030517578,36.77000045776367,36.47999954223633,36.529998779296875,36.529998779296875,2659000,AMZN,22.094578,21.209999084472656,0.0,14.435420989990234
2006-04-06,37.20000076293945,38.84000015258789,37.130001068115234,38.5099983215332,38.5099983215332,9294600,AMZN,38.006603,35.77000045776367,0.0,0.5033950805664062
2006-04-13,35.95000076293945,36.720001220703125,35.4900016784668,36.619998931884766,36.619998931884766,3715200,AMZN,18.94914,19.299999237060547,0.0,17.67085838317871
2006-04-26,35.34000015258789,36.349998474121094,35.150001525878906,35.790000915527344,35.790000915527344,11071500,AMZN,194.12175,173.10000610351562,158.33174896240234,0.0
2006-05-02,34.63999938964844,34.939998626708984,34.22999954223633,34.380001068115234,34.380001068115234,5857000,AMZN,45.118748,47.279998779296875,10.738746643066406,0.0
2006-05-05,34.650001525878906,35.040000915527344,34.150001525878906,35.040000915527344,35.040000915527344,5740900,AMZN,88.39094,78.9375,53.35093688964844,0.0
2006-05-12,33.560001373291016,33.779998779296875,32.54999923706055,32.72999954223633,32.72999954223633,4873600,AMZN,77.85512,79.36000061035156,45.125118255615234,0.0
2006-05-26,35.65999984741211,36.5,35.459999084472656,36.06999969482422,36.06999969482422,4524300,AMZN,19.180117,14.039999961853027,0.0,16.889883041381836
2006-05-30,35.72999954223633,35.75,34.439998626708984,34.63999938964844,34.63999938964844,5920800,AMZN,74.61266,92.21875,39.97266387939453,0.0
2006-06-05,34.459999084472656,34.540000915527344,33.27000045776367,33.4900016784668,33.4900016784668,5049400,AMZN,52.365925,50.810001373291016,18.87592315673828,0.0
2006-06-08,33.54999923706055,34.060001373291016,32.41999816894531,33.54999923706055,33.54999923706055,8311000,AMZN,74.573395,70.16999816894531,41.02339553833008,0.0
2006-06-16,34.880001068115234,35.2599983215332,34.70000076293945,35.09000015258789,35.09000015258789,5135100,AMZN,279.41605,257.2099914550781,244.32604598999023,0.0
2006-06-20,35.0099983215332,35.650001525878906,34.880001068115234,35.47999954223633,35.47999954223633,4465500,AMZN,94.675476,92.8499984741211,59.19547653198242,0.0
2006-06-30,38.58000183105469,38.84000015258789,37.83000183105469,38.68000030517578,38.68000030517578,5191200,AMZN,118.80981,119.72000122070312,80.12980651855469,0.0
2006-08-03,26.09000015258789,26.899999618530273,25.899999618530273,26.690000534057617,26.690000534057617,6941100,AMZN,20.146465,18.739999771118164,0.0,6.543535232543945
2006-08-04,26.940000534057617,27.59000015258789,26.799999237060547,27.290000915527344,27.290000915527344,10252400,AMZN,105.79136,76.125,78.50135803222656,0.0
2006-08-08,26.799999237060547,27.020000457763672,26.190000534057617,26.360000610351562,26.360000610351562,7260200,AMZN,195.28635,182.25999450683594,168.9263458251953,0.0
2006-08-10,26.200000762939453,26.520000457763672,25.8799991607666,26.489999771118164,26.489999771118164,6405600,AMZN,37.763794,37.95000076293945,11.273794174194336,0.0
2006-08-11,26.43000030517578,26.43000030517578,25.760000228881836,26.06999969482422,26.06999969482422,5115900,AMZN,9.187753,7.6302080154418945,0.0,16.88224697113037
2006-08-14,26.219999313354492,27.059999465942383,26.18000030517578,26.530000686645508,26.530000686645508,5128000,AMZN,974.0383,1011.3400268554689,947.5083293914795,0.0
2006-08-17,27.959999084472656,29.75,27.829999923706055,29.09000015258789,29.09000015258789,9496300,AMZN,74.86555,69.9000015258789,45.77554702758789,0.0
2006-08-18,29.09000015258789,29.229999542236328,28.219999313354492,29.1200008392334,29.1200008392334,5998600,AMZN,44.31949,40.65999984741211,15.199487686157227,0.0
2006-08-21,28.700000762939453,28.979999542236328,27.969999313354492,28.1299991607666,28.1299991607666,5334900,AMZN,46.9206,42.4900016784668,18.79060173034668,0.0
2006-08-23,28.559999465942383,28.889999389648438,27.770000457763672,28.139999389648438,28.139999389648438,4726400,AMZN,38.510292,27.812500000000004,0.0,-10.370292663574219
2006-08-28,28.399999618530273,29.0,28.270000457763672,28.90999984741211,28.90999984741211,6067400,AMZN,1227.5851,1254.3299560546875,1198.6750831604004,0.0
2006-09-01,30.850000381469727,31.799999237060547,30.850000381469727,31.760000228881836,31.760000228881836,6563200,AMZN,1702.9576,1607.949951171875,1671.1976413726807,0.0
2006-09-14,31.540000915527344,31.8700008392334,31.18000030517578,31.649999618530273,31.649999618530273,3705700,AMZN,1799.9934,1721.989990234375,1768.3434085845947,0.0
2006-09-21,32.2400016784668,32.560001373291016,30.06999969482422,30.219999313354492,30.219999313354492,15553700,AMZN,1587.8789,1617.2099609375,1557.6589069366455,0.0
2006-09-22,30.219999313354492,30.950000762939453,29.899999618530273,30.84000015258789,30.84000015258789,7249000,AMZN,621.8372,670.9000244140625,590.9972190856934,0.0
2006-10-02,31.979999542236328,32.029998779296875,30.829999923706055,30.8700008392334,30.8700008392334,6815000,AMZN,3189.237,3144.8798828125,3158.3670597076416,0.0
2006-10-04,31.75,32.83000183105469,31.299999237060547,32.7599983215332,32.7599983215332,7064800,AMZN,1877.8341,1869.0,1845.0741081237793,0.0
2006-10-06,33.150001525878906,33.220001220703125,32.5,32.59000015258789,32.59000015258789,4219200,AMZN,59.08129,55.46875,26.491291046142578,0.0
2006-10-13,33.349998474121094,33.58000183105469,33.08000183105469,33.31999969482422,33.31999969482422,4067300,AMZN,38.853912,40.630001068115234,5.533912658691406,0.0
2006-11-06,37.63999938964844,38.349998474121094,37.529998779296875,38.209999084472656,38.209999084472656,4540900,AMZN,39.991535,31.61000061035156,0.0,-1.7815361022949219
2006-11-07,38.20000076293945,39.0,38.040000915527344,38.77000045776367,38.77000045776367,7745100,AMZN,3194.728,3186.72998046875,3155.9580268859863,0.0
2006-11-10,38.790000915527344,39.36000061035156,38.7599983215332,39.2599983215332,39.2599983215332,4495100,AMZN,38.9759,37.91999816894531,0.0,0.2840995788574219
2006-11-22,42.5,42.97999954223633,42.18000030517578,42.959999084472656,42.959999084472656,4535600,AMZN,29.420261,31.760000228881832,0.0,13.539737701416016
2006-12-07,38.93000030517578,39.09000015258789,38.04999923706055,38.119998931884766,38.119998931884766,6621500,AMZN,39.47288,40.11000061035156,1.3528823852539062,0.0
2006-12-18,40.20000076293945,40.63999938964844,38.86000061035156,39.2599983215332,39.2599983215332,6486700,AMZN,201.16435,179.3300018310547,161.90435409545898,0.0
2007-01-03,38.68000030517578,39.060001373291016,38.04999923706055,38.70000076293945,38.70000076293945,12405100,AMZN,166.34497,184.91000366210938,127.64496994018555,0.0
2007-01-09,37.599998474121094,38.060001373291016,37.34000015258789,37.779998779296875,37.779998779296875,5703000,AMZN,48.00591,44.38999938964844,10.225910186767578,0.0
2007-01-10,37.4900016784668,37.70000076293945,37.06999969482422,37.150001525878906,37.150001525878906,6527500,AMZN,160.3569,168.92999267578125,123.20690155029297,0.0
2007-01-18,37.5,37.650001525878906,36.720001220703125,36.97999954223633,36.97999954223633,9105000,AMZN,76.542046,74.11000061035156,39.56204605102539,0.0
2007-01-22,37.650001525878906,37.900001525878906,36.79999923706055,36.95000076293945,36.95000076293945,8317000,AMZN,1756.0015,1710.6300048828125,1719.0514640808105,0.0
2007-01-23,36.900001525878906,37.06999969482422,36.29999923706055,36.43000030517578,36.43000030517578,5313600,AMZN,18.61617,15.270000457763674,0.0,17.81382942199707
2007-01-25,38.08000183105469,38.22999954223633,36.779998779296875,37.08000183105469,37.08000183105469,6747600,AMZN,3175.3284,3311.3701171875,3138.2483673095703,0.0
2007-01-31,36.95000076293945,38.189998626708984,36.7599983215332,37.66999816894531,37.66999816894531,7277500,AMZN,83.21357,67.0,45.54357147216797,0.0
2007-02-07,38.4900016784668,39.52000045776367,38.400001525878906,38.97999954223633,38.97999954223633,10503200,AMZN,239.65076,247.8800048828125,200.67075729370117,0.0
2007-02-15,40.13999938964844,40.31999969482422,39.86000061035156,40.060001373291016,40.060001373291016,5088200,AMZN,16.016743,10.1875,0.0,24.043258666992188
2007-02-16,39.900001525878906,40.439998626708984,39.869998931884766,40.33000183105469,40.33000183105469,4679000,AMZN,48.308292,46.189998626708984,7.978290557861328,0.0
2007-02-27,40.189998626708984,40.540000915527344,38.779998779296875,38.83000183105469,38.83000183105469,8850700,AMZN,12.851739,10.0,0.0,25.978262901306152
2007-04-09,41.720001220703125,42.13999938964844,41.61000061035156,41.65999984741211,41.65999984741211,4182700,AMZN,658.74084,664.7899780273438,617.0808448791504,0.0
2007-04-13,42.189998626708984,42.5,41.93000030517578,42.40999984741211,42.40999984741211,3610000,AMZN,9.009801,4.6875,0.0,33.4001989364624
2007-05-07,62.43000030517578,63.22999954223633,60.709999084472656,60.81999969482422,60.81999969482422,14808300,AMZN,680.35675,689.0700073242188,619.536750793457,0.0
2007-05-08,60.540000915527344,61.84000015258789,59.70000076293945,61.83000183105469,61.83000183105469,13551100,AMZN,364.66663,326.2799987792969,302.8366241455078,0.0
2007-05-09,62.0,62.95000076293945,61.29999923706055,62.849998474121094,62.849998474121094,8874900,AMZN,222.02788,191.99000549316406,159.1778793334961,0.0
2007-06-07,72.56999969482422,74.72000122070312,70.87999725341797,72.04000091552734,72.04000091552734,24138200,AMZN,361.99878,316.79998779296875,289.95877838134766,0.0
2007-06-26,68.52999877929688,68.62999725341797,67.37999725341797,67.4800033569336,67.4800033569336,11247800,AMZN,252.34297,260.80999755859375,184.86296844482422,0.0
2007-07-03,70.04000091552734,70.05000305175781,69.0199966430664,69.44999694824219,69.44999694824219,2223500,AMZN,27.909456,16.6875,0.0,41.54054069519043
2007-07-09,69.37999725341797,72.3499984741211,69.0199966430664,72.06999969482422,72.06999969482422,14816900,AMZN,18.12087,19.270832061767578,0.0,53.94912910461426
2007-07-16,74.7300033569336,74.83999633789062,73.0,73.69000244140625,73.69000244140625,8334900,AMZN,1004.94965,987.7100219726564,931.2596435546875,0.0
2007-07-19,74.23999786376953,74.31999969482422,73.12000274658203,73.3499984741211,73.3499984741211,5273500,AMZN,95.16551,81.125,21.815513610839844,0.0
2007-07-20,72.62000274658203,72.95999908447266,70.5,71.62999725341797,71.62999725341797,9130700,AMZN,88.72367,74.62999725341797,17.093673706054688,0.0
2007-08-09,76.4000015258789,77.26000213623047,74.11000061035156,74.11000061035156,74.11000061035156,8348400,AMZN,16.423304,11.0,0.0,57.686697006225586
2007-08-14,74.79000091552734,74.79000091552734,72.91999816894531,73.44999694824219,73.44999694824219,5946200,AMZN,220.1925,202.3000030517578,146.7425079345703,0.0
2007-08-22,78.23999786376953,79.48999786376953,77.83999633789062,78.5,78.5,6848100,AMZN,197.27336,211.99000549316406,118.77336120605469,0.0
2007-08-24,76.80000305175781,79.4000015258789,76.69000244140625,79.25,79.25,5665700,AMZN,2469.046,2483.0,2389.7958984375,0.0
2007-08-27,80.55999755859375,80.80000305175781,78.41999816894531,78.6500015258789,78.6500015258789,6951300,AMZN,68.12837,65.25,0.0,10.521629333496094
2007-08-31,80.0,80.52999877929688,79.69999694824219,79.91000366210938,79.91000366210938,6157400,AMZN,25.530428,22.299999237060547,0.0,54.37957572937012
2007-09-10,84.93000030517578,85.16000366210938,82.51000213623047,83.33999633789062,83.33999633789062,5366900,AMZN,20.910877,19.510417938232422,0.0,62.42911911010742
2007-09-19,89.5199966430664,89.81999969482422,88.26000213623047,89.0,89.0,6458700,AMZN,194.21121,181.08999633789062,105.21121215820312,0.0
2007-09-26,94.04000091552734,94.26000213623047,92.29000091552734,93.43000030517578,93.43000030517578,5770300,AMZN,727.19055,735.4400024414062,633.7605514526367,0.0
2007-10-08,94.22000122070312,95.8499984741211,94.0,95.8499984741211,95.8499984741211,7428400,AMZN,262.88077,272.8699951171875,167.03076934814453,0.0
2007-10-22,89.25,91.69000244140625,89.0199966430664,91.29000091552734,91.29000091552734,9868400,AMZN,61.722324,47.0,0.0,29.567676544189453
2007-10-23,95.27999877929688,101.08999633789062,94.20999908447266,100.81999969482422,100.81999969482422,41761800,AMZN,628.7149,709.9199829101562,527.894905090332,0.0
2007-10-25,88.2300033569336,89.5,86.31999969482422,88.20999908447266,88.20999908447266,11630900,AMZN,3182.5967,3035.02001953125,3094.3866806030273,0.0
2007-10-26,89.0,90.87999725341797,87.69999694824219,90.0,90.0,8826200,AMZN,53.269413,48.5625,0.0,36.730587005615234
2007-10-29,90.41000366210938,91.47000122070312,89.4800033569336,90.0999984741211,90.0999984741211,7097200,AMZN,183.09778,185.4199981689453,92.9977798461914,0.0
2007-11-09,82.41999816894531,82.41999816894531,78.83999633789062,78.88999938964844,78.88999938964844,11620200,AMZN,86.782875,73.94999694824219,0.0,-7.892875671386719
2007-11-14,80.4000015258789,81.1500015258789,78.1500015258789,78.51000213623047,78.51000213623047,8427400,AMZN,1652.4103,1689.300048828125,1573.900276184082,0.0
2007-11-19,78.83000183105469,79.75,77.94000244140625,79.18000030517578,79.18000030517578,8649800,AMZN,190.11053,222.92999267578125,110.93053436279297,0.0
2007-12-04,90.04000091552734,94.55999755859375,90.04000091552734,94.41000366210938,94.41000366210938,7337900,AMZN,14.472772,10.600000381469727,0.0,79.93723201751709
2007-12-18,85.83000183105469,87.45999908447266,83.86000061035156,86.88999938964844,86.88999938964844,7266100,AMZN,58.647587,51.59000015258789,0.0,28.242412567138672
2008-01-04,93.26000213623047,93.4000015258789,88.5,88.79000091552734,88.79000091552734,10270000,AMZN,1805.7834,1788.1999511718752,1716.9934463500977,0.0
2008-01-10,83.9800033569336,85.97000122070312,82.97000122070312,84.26000213623047,84.26000213623047,11609900,AMZN,53.77129,49.5,0.0,30.488712310791016
2008-01-11,84.02999877929688,84.02999877929688,80.29000091552734,81.08000183105469,81.08000183105469,10624300,AMZN,119.15551,132.94000244140625,38.07550811767578,0.0
2008-01-17,80.16000366210938,82.25,79.54000091552734,80.12000274658203,80.12000274658203,9900900,AMZN,819.58527,821.3599853515625,739.4652633666992,0.0
2008-01-29,75.7699966430664,75.9000015258789,72.05999755859375,73.94999694824219,73.94999694824219,9958000,AMZN,194.30101,179.02999877929688,120.35101318359375,0.0
2008-01-30,73.54000091552734,77.41999816894531,73.25,74.20999908447266,74.20999908447266,25298700,AMZN,215.24435,216.22999572753906,141.03435516357422,0.0
2008-02-07,67.37000274658203,72.70999908447266,67.22000122070312,70.91000366210938,70.91000366210938,14501700,AMZN,98.03939,126.66999816894531,27.12938690185547,0.0
2008-02-15,75.0,75.19000244140625,71.94000244140625,72.95999908447266,72.95999908447266,11120100,AMZN,966.6046,969.8599853515624,893.6446151733398,0.0
2008-02-26,71.91000366210938,73.5,70.27999877929688,71.69000244140625,71.69000244140625,9891300,AMZN,2778.5935,2754.580078125,2706.9035034179688,0.0
2008-02-27,70.68000030517578,71.4800033569336,69.56999969482422,70.87000274658203,70.87000274658203,8930500,AMZN,64.09793,69.13999938964844,0.0,6.772071838378906
2008-03-06,64.75,65.45999908447266,62.5,62.7400016784668,62.7400016784668,8343300,AMZN,25.30098,19.354167938232422,0.0,37.439022064208984
